date,year,quarter,starts_all,starts_private,comp_all,comp_private,hpi_index,hpi_price,hpi_index_rebased,base_rate,transactions_england,transactions_spliced_flag,housing_stock_eng,epc_lodgements,cpih_hist_flag,hpi_real,lrprc,cc_real,lrcc,cc_spliced_flag,lhstarts,lvol,lstock
2003-10-01,2003,4,36550,33480,42390,39130,7082.028256875338,133902.72431667423,69.0576105533741,3.654166666666667,401608.55057783925,1,21640126.008791935,,0,89.48404633152656,4.494060356112773,91.4546484304021,4.515843203839232,1,10.418703524603412,12.90323313841248,16.890059834882717
2004-01-01,2004,1,42560,38210,31950,27670,7416.394952876327,140224.72839394287,72.31805575874843,3.904166666666667,385443.5537592528,1,21684360.0,,0,93.70889320185987,4.540193096179844,92.1504990162856,4.523423099362001,1,10.550852540440946,12.862150037812558,16.892101821327486
2004-04-01,2004,2,48010,43020,39360,35730,7852.067873711225,148462.1695470702,76.56634873420485,4.214733333333333,359897.0399995354,1,21728942.31794352,,0,98.40612879838518,4.589103086655041,92.3863249860516,4.525978969708401,1,10.669420402821721,12.793573269525202,16.8941556772304
2004-07-01,2004,3,45650,41310,39910,36120,8117.558001829244,153481.89696762565,79.15517120261855,4.654766666666666,284529.464999888,1,21774463.991553906,,0,101.68981790794648,4.621927179143035,93.529428381643,4.53827612882341,1,10.62885988039081,12.558592094847935,16.896248464627373
2004-10-01,2004,4,40470,34610,42850,37810,8063.745578771139,152464.44408715086,78.63044054359126,4.75,248428.48947147056,1,21821574.13250413,,0,100.37092085984592,4.608872532435868,93.91169896420412,4.542354968061714,1,10.45189793662939,12.422910314378978,16.89840967749507
2005-01-01,2005,1,40190,35380,33770,29470,8080.9749334157605,152790.2063464151,78.79844581270031,4.75,,,21869913.0,,0,100.32921809280465,4.608456959553267,95.04001730837021,4.554298037731008,1,10.473901967713775,,16.900622414592913
2005-04-01,2005,2,46680,40820,40920,36710,8329.75525005655,157493.99471696085,81.2243291326724,4.75,283570.0,0,21918461.516312,,0,102.41810900198993,4.629063542692604,96.05583664060813,4.564929654058695,1,10.616927436363836,12.555214285252049,16.90283983128128
2005-07-01,2005,3,45200,39940,37930,33550,8336.799359001505,157627.180485769,81.29301698798332,4.5947,322520.0,0,21968649.20495387,,0,101.9902667125483,4.624877384344293,97.40245178921748,4.578851382705567,1,10.595133606969807,12.683920428798958,16.905126958854478
2005-10-01,2005,4,41830,36660,46830,42010,8324.105208708628,157387.1671385402,81.16923497872907,4.5,319370.0,0,22020278.56765854,,0,101.32643055657199,4.61834729091036,97.96948283488828,4.5846560305316375,1,10.509441521393695,12.674105584240257,16.90747433984448
2006-01-01,2006,1,49660,42900,37720,32670,8479.16363244962,160318.91841290306,82.68122615573827,4.5,283620.0,0,22072566.0,,0,103.08520704932498,4.635555899150611,99.95156995040388,4.604685768180768,1,10.666627104916108,12.555390593015337,16.909846037899513
2006-04-01,2006,2,43960,38900,43250,38350,8728.590833300856,165034.93768043967,85.11341731242855,4.5,350020.0,0,22124210.039098702,,0,104.76773639021648,4.651745865616691,98.68013020134254,4.591883611090186,1,10.568749529606537,12.765745574690149,16.912183043773332
2006-07-01,2006,3,41190,36420,37670,32340,8909.734548004582,168459.89392346563,86.87976893522209,4.6591,384790.0,0,22177129.900246076,,0,106.28775973223185,4.666150130385104,98.26416507325466,4.587659414130915,1,10.502873353281599,12.86045300991002,16.914572131163958
2006-10-01,2006,4,35810,30990,42220,36550,9100.382788140067,172064.55600816399,88.73880019610148,4.893933333333333,386280.0,0,22231650.652560677,,0,107.85827223997384,4.680818071237985,98.2798326037037,4.58781884439251,1,10.341419850781794,12.864317774080854,16.917027536560283
2007-01-01,2007,1,49370,43040,44540,38450,9284.93972358041,175554.04737287393,90.53843449722,5.2235000000000005,312110.0,0,22287502.0,,0,109.82315765589797,4.69887141445046,99.57002447938939,4.600861160251016,1,10.669885194835667,12.651110968758065,16.91953663088993
2007-04-01,2007,2,47640,41470,43690,38940,9615.83497401397,181810.41544843017,93.76502926775314,5.3928666666666665,357710.0,0,22343463.9322539,,0,112.55368009041317,4.7234302642008075,99.36287319039572,4.598778534739663,1,10.632725553240427,12.78747788124437,16.922044394744603
2007-07-01,2007,3,46330,40440,39360,34620,9738.562940694645,184130.8819154249,94.96176272032213,5.7386333333333335,374700.0,0,22400357.414393585,,0,113.94461908811454,4.735712532883994,100.15158786722715,4.606684916876077,1,10.607574673134408,12.833880984781779,16.924587472697688
2007-10-01,2007,4,40260,34950,49050,42210,9729.46734449886,183958.90786142173,94.87307059469704,5.679833333333334,316990.0,0,22456871.168990936,,0,112.75574228068244,4.725223906404625,100.20220867364718,4.607190231058998,1,10.461673747661957,12.666625506620516,16.92710719075796
2008-01-01,2008,1,36210,29290,38510,31410,9486.39745250438,179363.08876032973,92.50287023263132,5.3492,207140.0,0,22511036.0,,0,109.41856663262453,4.695180588866315,101.81518630528193,4.623159270842006,1,10.285001439821778,12.24115017214287,16.929516235813182
2008-04-01,2008,2,33290,25400,38600,32750,9229.958162858462,174514.48914169855,90.00230345252007,5.0264999999999995,216750.0,0,22561246.669211812,,0,104.52358102272441,4.649412701668294,101.38805890119407,4.618955321906917,1,10.142504453006628,12.286499894642787,16.931744243227445
2008-07-01,2008,3,20970,15670,33240,27230,8736.710161967185,165188.45305606507,85.19258974956898,5.0,171290.0,0,22608117.48877246,,0,97.83938403570811,4.583327195730605,101.93636408950859,4.624348737113835,1,9.659503335350067,12.05111330549203,16.933819580671624
2008-10-01,2008,4,16420,12010,37660,29720,8294.50909839792,156827.58171243957,80.88064016018292,3.325533333333333,155750.0,0,22652386.405413166,55091.0,0,92.70985873920853,4.529474817933214,102.62096304797083,4.63104223007289,1,9.39349491507403,11.9560074366497,16.935775764405726
2009-01-01,2009,1,17330,12490,31490,24100,7918.019051631152,149709.13469251405,77.20944568258389,1.0794666666666666,120460.0,0,22693802.0,34399.0,0,88.70510711847224,4.485317465092879,103.03305850459145,4.63504989308942,1,9.432683603119623,11.699073026597713,16.937602405521943
2009-04-01,2009,2,20630,15360,31730,25590,8148.452963628431,154066.0402952881,79.45643126013363,0.5,167270.0,0,22731874.170993313,33980.0,0,90.45519152659806,4.504854606839819,100.60992195613842,4.611250880596854,1,9.639522006701663,12.027364552306054,16.93927864605888
2009-07-01,2009,3,25650,20160,29330,22210,8470.688295689832,160158.67185069327,82.59858224582477,0.5,210100.0,0,22768425.696894594,29877.0,0,93.64138212090434,4.539472402455094,100.0177206710038,4.605347376998875,1,9.911455722185305,12.255338886833092,16.940885296295036
2009-10-01,2009,4,22000,16990,32430,25720,8574.215627966209,162116.10428815728,83.6080882707451,0.5,237390.0,0,22803967.26654521,33064.0,0,94.32243805572307,4.54671910466225,99.52872843003992,4.600446330430756,1,9.740380214665977,12.377459637271349,16.942445081706566
2010-01-01,2010,1,27280,21260,26430,19520,8614.985035995185,162886.94769711408,84.00563510338071,0.5,155840.0,0,22838672.0,25933.0,0,94.30984427446344,4.546585577345263,99.38899693614276,4.599041412727989,1,9.964582651895938,11.956585118876362,16.943965797453973
2010-04-01,2010,2,33720,24930,27980,22400,8923.443805737239,168719.1003107008,87.01344936505639,0.5,193700.0,0,22872321.56837404,28838.0,0,96.6019965702546,4.57059940943402,98.79650858261265,4.593062265896746,1,10.123827176517604,12.174065849395086,16.945438072363157
2010-07-01,2010,3,28960,22400,24650,20210,8851.244380036462,167353.997059941,86.30942508820021,0.5,213350.0,0,22906336.31109832,28342.0,0,95.60808637678309,4.5602574020114055,98.40764798052832,4.589118524417255,1,10.01681623784313,12.270689288616145,16.946924125059308
2010-10-01,2010,4,20700,16270,27670,21150,8619.446806694978,162971.30816989226,84.04914230388724,0.5,198110.0,0,22940959.67058549,30010.0,0,92.28638895537547,4.524896665362529,97.45892496405433,4.579431006819476,1,9.697078200213083,12.196577710968372,16.948434502730567
2011-01-01,2011,1,27770,21120,27590,19430,8588.112726482519,162378.8622557811,83.74360035603361,0.5,150000.0,0,22976066.0,30966.0,0,90.78780815613005,4.508525005183776,96.55883408734864,4.570152502227446,1,9.957975737820197,11.918390573078392,16.949963623388637
2011-04-01,2011,2,30940,23390,29560,23120,8820.027701772327,166763.77091115,86.00502793922786,0.5,183020.0,0,23010992.888048675,33740.0,0,92.04194882650687,4.522244438633867,95.72919463684099,4.56152331606213,1,10.060063859578225,12.11735071546937,16.951482611365204
2011-07-01,2011,3,29540,23660,25010,19650,8811.194041120312,166596.74937662765,85.91888997494124,0.5,218580.0,0,23046511.038033873,32303.0,0,91.4278787521568,4.51555045112142,96.0022028598115,4.56437113766094,1,10.071541137532378,12.294907359230665,16.9530249510058
2011-10-01,2011,4,25020,19620,31870,23690,8715.356679482822,164784.71427183633,84.98436967138278,0.5,210540.0,0,23082104.288069222,35545.0,0,89.7015703454365,4.496488275549599,96.11597990359823,4.565555586269102,1,9.884304733119354,12.257430937805315,16.95456816910795
2012-01-01,2012,1,25330,20630,32070,22670,8606.255135566458,162721.88799839217,83.92050891606404,0.5,182030.0,0,23116851.0,35469.0,0,88.2371351633239,4.480027908000748,96.55201268165771,4.570081854660954,1,9.934501606065297,12.111926787639945,16.956072390069913
2012-04-01,2012,2,24800,19820,29630,23160,8724.353720122514,164954.8248967513,85.07210077130117,0.5,191140.0,0,23150039.172983497,34676.0,0,88.79437518744282,4.486323305508153,95.84651780820094,4.562748139235484,1,9.894446807883979,12.16076142282017,16.957507030632602
2012-07-01,2012,3,27990,22230,24780,19670,8669.111644982524,163910.34101588427,84.53342942281084,0.5,213130.0,0,23182402.271495633,30387.0,0,87.98721544450966,4.477191524884522,96.05956230312819,4.564968439731692,1,10.009198006958242,12.269657587155285,16.95890402603222
2012-10-01,2012,4,22910,17580,29110,23250,8616.944395866265,162923.9940933071,84.02474102981918,0.5,217500.0,0,23214816.08860259,31239.0,0,86.58647093926488,4.461143578644232,95.49786918755994,4.559103935065617,1,9.774517171239168,12.289954129510877,16.960301257311418
2013-01-01,2013,1,27830,22350,24460,18480,8623.909935429256,163055.6943195685,84.09266274673243,0.5,177850.0,0,23247462.0,27960.0,0,86.30070649145078,4.457837784515326,95.40542629639943,4.5581354562538525,1,10.014581600041716,12.088695777376602,16.96170652274879
2013-04-01,2013,2,33930,26420,28610,23780,8848.090458394086,167294.36460933823,86.27867086291404,0.5,217800.0,0,23280143.510799292,33301.0,0,87.97227835520953,4.477021746158595,95.3324848051788,4.557370621467154,1,10.181876578076317,12.291332489480997,16.963111345361746
2013-07-01,2013,3,35030,28370,26090,20610,9039.7,170918.0,88.14707587664522,0.5,256800.0,0,23314464.897957418,30309.0,0,89.60325003760302,4.49539159206415,96.12483522933151,4.565647713695148,1,10.253087527802897,12.456052850797944,16.964584536983587
2013-10-01,2013,4,28000,21680,30290,24140,9226.251505700211,174444.40590091003,89.96615944444713,0.5,272780.0,0,23351008.9516456,36752.0,0,90.92856697893541,4.510074220006636,97.36907666328368,4.578508672181851,1,9.984145455553582,12.516420888480866,16.96615075106624
2014-01-01,2014,1,38450,30870,27340,21110,9420.9,178124.0,91.86419760902318,0.5,230130.0,0,23389956.0,30913.0,0,92.75315610153729,4.529941728957523,100.82466200855977,4.613382988495541,0,10.337540117496205,12.346399645621451,16.967817257412804
2014-04-01,2014,2,38850,30170,30350,24670,9866.21075176273,186544.36983655585,96.20647009863184,0.5,262020.0,0,23430723.68855888,37484.0,0,96.52018684895347,4.569752176612329,99.08047517779316,4.595932400509872,0,10.314603332153107,12.476176115707661,16.969558697269413
2014-07-01,2014,3,36890,29220,27750,21640,9986.053154398141,188810.2777967449,97.37506610937811,0.5,285050.0,0,23474205.221334934,35319.0,0,97.52950068834959,4.580154903400938,99.24889954217785,4.597630831769587,0,10.282608685304691,12.560419882459728,16.971412726099302
2014-10-01,2014,4,26570,21530,32380,25430,9996.169184250666,189001.54559565638,97.47370859209113,0.5,273430.0,0,23519845.559025787,41523.0,0,97.49808514475673,4.579832738269986,99.11652355079116,4.596296163570128,0,9.97720259035841,12.518800926586472,16.97335511460519
2015-01-01,2015,1,41080,33630,34170,24520,9973.109673416573,188565.55025504233,97.24885285006748,0.5,213380.0,0,23566538.0,46011.0,0,97.79491999228627,4.5828726328725375,100.41906497734867,4.609352079443401,0,10.423173804734315,12.270829892745452,16.97533838249496
2015-04-01,2015,2,37400,30450,37130,29090,10274.183476538545,194258.07236822028,100.1846555169992,0.5,255200.0,0,23612805.233321276,47695.0,0,100.14292582043264,4.606598423775088,100.01665139478966,4.60533668607408,0,10.323841273138044,12.449802830452771,16.977299717476853
2015-07-01,2015,3,37890,30810,32170,25610,10352.167575122994,195732.54872938144,100.94508675421893,0.5,291360.0,0,23660520.13676255,45018.0,0,100.76872678567995,4.612828057357672,99.71715612717243,4.602337739668394,0,10.335594591590713,12.582314894961435,16.97931840007518
2015-10-01,2015,4,31790,25700,39010,31480,10421.525666576392,197043.92974371143,101.62140487871443,0.5,294430.0,0,23710262.479821105,48020.0,0,101.27535192190153,4.61784306399658,99.85046650320669,4.603673731891037,0,10.154246270883311,12.592796562819098,16.981418528407183
2016-01-01,2016,1,36670,30500,31410,25160,10501.940763145647,198564.36995042174,102.4055410357681,0.5,302570.0,0,23762072.0,43892.0,0,102.26065969442257,4.627525040779319,101.58093794003634,4.620855898841362,0,10.325481962595504,12.620067934641714,16.983601254043755
2016-04-01,2016,2,40910,33490,36260,29730,10802.020156577975,204238.09036418528,105.33164710808211,0.5,219470.0,0,23815678.152639747,54560.0,0,104.48697368137215,4.649062409868166,101.60343505325176,4.6210773441521,0,10.41900216578825,12.298970827896904,16.985854667673088
2016-07-01,2016,3,42580,35870,35810,29590,10913.500569265654,206345.8948554107,106.41870446573121,0.3447,272010.0,0,23871068.605862975,51022.0,0,105.14805952604651,4.655369447637451,102.09102030254616,4.625864771278756,0,10.487656570526328,12.513594109308212,16.988177765049162
2016-10-01,2016,4,34990,28300,38400,30870,10891.87127568706,205936.9412011511,106.2077949242386,0.25,263770.0,0,23928081.670552693,54116.0,0,104.25289032198452,4.646819585205705,102.66613362499024,4.631482302327606,0,10.25061708363133,12.482832790281398,16.99056329246533
2017-01-01,2017,1,41810,34940,37050,30270,10930.403874917092,206665.4923767123,106.58353039643946,0.25,230380.0,0,23985307.0,47551.0,0,104.17854197025719,4.646106176924977,103.4692313709385,4.6392742870683294,0,10.461387583688047,12.347485398480497,16.992951992502846
2017-04-01,2017,2,43360,35730,42160,34590,11105.241525910757,209971.217365659,108.28839092148266,0.25,254490.0,0,24040939.17179743,53673.0,0,104.71892349023781,4.651279841661848,102.78750948703987,4.632663842594613,0,10.483745951017456,12.44701682146989,16.995268733914667
2017-07-01,2017,3,41710,34020,36980,30360,11195.17780066877,211671.67827434,109.16536909942631,0.25,276610.0,0,24097203.517120477,51681.0,0,105.0252777280321,4.654201061451207,103.73511476139015,4.641840676638318,0,10.434703865949853,12.53036385084923,16.997606355094106
2017-10-01,2017,4,37230,30610,46280,38240,11182.53739265293,211432.681053713,109.04211113682977,0.41286666666666666,271820.0,0,24154713.967157304,58130.0,0,104.13851413011945,4.645721879629502,103.77130569693323,4.642189494143146,0,10.329082031939459,12.512895361509338,16.99999011434215
2018-01-01,2018,1,41500,34990,35480,28540,11201.552769482638,211792.212344616,109.22753209817044,0.5,221930.0,0,24213477.0,50700.0,0,104.18292191144255,4.646148218683606,104.94276245395027,4.653415082039691,0,10.462817585361734,12.310117295816775,17.002419936941642
2018-04-01,2018,2,42400,34720,42480,35020,11348.911531522243,214578.383053534,110.6644430552369,0.5,244880.0,0,24272624.69757158,62645.0,0,104.62201798138888,4.650354026433452,104.9935301903747,4.653898731024577,0,10.455071168774287,12.408523573619295,17.00485971761448
2018-07-01,2018,3,48060,39380,38660,31640,11429.522164259988,216102.520340334,111.45048590626054,0.6628666666666666,267830.0,0,24333938.884918135,57178.0,0,104.8036348267414,4.652088454746758,104.43400354045733,4.648555326828882,0,10.581013352193116,12.498107729863433,17.00738259581648
2018-10-01,2018,4,36650,29100,48870,40020,11327.750089437981,214178.275253512,110.45809558341145,0.75,273040.0,0,24397143.965106696,65080.0,0,103.31982295801015,4.637829254695491,104.65982371752777,4.650715316607919,0,10.278493453159584,12.51737358358059,17.009976632802093
2019-01-01,2019,1,39270,31900,39050,31590,11249.240186707893,212693.857304291,109.69253717405967,0.75,217310.0,0,24461243.0,55912.0,0,102.76395639846518,4.632434672847987,105.91613721967059,4.662647622676173,0,10.370361288772935,12.289080184513782,17.012600504593614
2019-04-01,2019,2,40090,31830,46310,37200,11419.314895681186,215909.527454545,111.35095374502633,0.75,237870.0,0,24524375.151651632,64162.0,0,103.28541233662422,4.637496149664004,106.35209382932788,4.6667552295514305,0,10.368164520276139,12.379479584934554,17.015178085074886
2019-07-01,2019,3,43600,35350,42800,35220,11466.69343900747,216805.332412593,111.8129469586846,0.75,265490.0,0,24587702.644028466,59511.0,0,103.2987026915042,4.637624817397208,106.41897283634127,4.667383877142139,0,10.473053671324719,12.489332454171368,17.017756983395504
2019-10-01,2019,4,30040,23980,49720,39680,11420.121261182305,215924.773727714,111.35881670076726,0.75,269130.0,0,24650123.51669903,66474.0,0,102.68939760163744,4.631708875009703,105.48503066900383,4.65856905345554,0,10.084975428581505,12.50294981322144,17.020292469259854
2020-01-01,2020,1,34790,28050,36510,29100,11525.152045544706,217910.632531594,112.38298304683806,0.6159,216480.0,0,24709834.0,55492.0,0,103.57015465276575,4.640249205819386,105.57380074957912,4.659410241528203,0,10.241743910950843,12.285253443404615,17.02271186001426
2020-04-01,2020,2,17690,13560,16640,14180,11642.7,220133.0,113.52920564941506,0.10000000000000002,132210.0,0,24765590.773211934,28395.0,0,104.46602289780148,4.648861878801525,105.53455668060381,4.659038450757766,0,9.514879561494386,11.792146846504142,17.024965778886994
2020-07-01,2020,3,40510,31460,42110,34380,11865.013212102647,224336.522748478,115.69700541883137,0.10000000000000002,226290.0,0,24819206.540745445,60319.0,0,106.07032151746314,4.664102284694676,105.75865570697147,4.661159665233746,0,10.356472176612268,12.329572641515787,17.027128368686032
2020-10-01,2020,4,36450,29380,51400,42400,12154.96224407425,229818.704389915,118.52432925939695,0.10000000000000002,313310.0,0,24872857.327490475,63676.0,0,108.4965995410058,4.686718831853495,106.02443947492222,4.663669628621117,0,10.288069449727868,12.654948394720085,17.029287699710554
2021-01-01,2021,1,46000,37160,44510,36240,12251.5025055775,231644.029501966,119.46570361428464,0.10000000000000002,342260.0,0,24927588.0,60450.0,0,109.12522667994837,4.692496091407995,106.95537602885511,4.672411701014547,0,10.522988192927775,12.743325961131443,17.031485699916544
2021-04-01,2021,2,47060,37720,43910,35860,12836.712086022897,242708.819739393,125.17214445759362,0.10000000000000002,377280.0,0,24983369.520962726,58806.0,0,112.82606380308488,4.725847374457312,107.79453274727109,4.680226940558627,0,10.537945736747394,12.840742896331143,17.033720942314545
2021-07-01,2021,3,48070,38530,40940,32920,13091.963160631525,247534.953303838,127.66112482653529,0.10000000000000002,298620.0,0,25041647.287221845,56825.0,0,114.00757939815401,4.736264932133122,110.07394218587375,4.701152341655817,0,10.559192437620203,12.606927141080655,17.036050888263258
2021-10-01,2021,4,36030,28770,45580,37120,13386.96540561738,253112.678053071,130.53772308450277,0.12380000000000001,245280.0,0,25101687.58438206,58493.0,0,114.43031409197464,4.739966027165274,110.70626980188823,4.706880475887501,0,10.267088456545594,12.410155694105642,17.038445636279413
2022-01-01,2022,1,44190,35670,40810,33160,13792.009926198387,260771.015863667,134.48735527241536,0.4482,245330.0,0,25162050.0,56508.0,0,116.42956536173969,4.757286500998409,112.44878944070682,4.7224979130357445,0,10.482065278352938,12.410359521994078,17.04084746501468
2022-04-01,2022,2,57270,46910,46330,37860,14304.016937151926,270451.736011791,139.4799900770987,0.9545666666666666,256570.0,0,25220747.039255753,62101.0,0,116.48248892922518,4.757740952087747,112.1472315131868,4.7198125750902955,0,10.755986151322503,12.455156810844738,17.04317750896861
2022-07-01,2022,3,47720,35310,40650,32850,14445.93859006619,273135.10513649,140.86388320496494,1.6161666666666665,285830.0,0,25279537.46432029,60580.0,0,115.67381156421943,4.750774260819555,112.02622201412042,4.718732969018159,0,10.471921488922431,12.563152507478543,17.04550583056923
2022-10-01,2022,4,32890,24880,50570,41040,14026.005596666088,265195.265050122,136.7690719355262,2.8105999999999995,281260.0,0,25338315.21907343,63449.0,0,109.5814699622315,4.696668290532355,111.62669314594156,4.715160207242358,0,10.121819546853116,12.547034787424238,17.04782824363323
2023-01-01,2023,1,38630,28840,37300,27790,13651.550011885129,258115.284411936,133.11771571307182,3.8503666666666665,210360.0,0,25396342.0,51468.0,0,105.75208360971588,4.661097520897444,113.72574751892144,4.733789826474004,0,10.269518591398885,12.256575627703281,17.05011570586947
2023-04-01,2023,2,72980,53690,40730,31380,13856.74127583021,261994.917230621,135.11855754545473,4.4447,196340.0,0,25452295.19276798,55431.0,0,104.78849353593016,4.6519439713546005,112.62342021308638,4.724049688865296,0,10.890982043416615,12.187603129246513,17.05231648128611
2023-07-01,2023,3,21990,17530,40470,32500,13760.81984969816,260181.292685004,134.1832175200714,5.1591,229220.0,0,25507967.80483874,55852.0,0,103.60774948670121,4.640612129023038,112.69678835215042,4.72470092332069,0,9.77166897791528,12.34243752005069,17.05450142425713
2023-10-01,2023,4,17000,12800,44770,33310,13706.626926719864,259156.645541238,133.65477656586438,5.25,221990.0,0,25563242.39403718,57102.0,0,102.61861172343275,4.6310193170987155,111.42243137446938,4.713328666060462,0,9.457200449907708,12.310387614794813,17.056666033655098
2024-01-01,2024,1,24480,17100,34360,24970,13793.048309033016,260790.648980819,134.4974806538454,5.25,192480.0,0,25617413.0,52705.0,0,102.81825117007462,4.632962877827532,112.21371205814398,4.720405196478356,0,9.746833742490752,12.167747531208505,17.058782873534305
2024-04-01,2024,2,27340,18690,44630,34720,14016.33869342106,265012.489066567,136.67480893411778,5.25,218610.0,0,25674898.416666668,52510.0,0,103.03851673790396,4.635102867239857,112.87387272473046,4.726271024752444,0,9.835743900449609,12.295044599332437,17.06102435726344
2024-07-01,2024,3,30750,21440,34000,26100,14102.424363297396,266640.145057614,137.51423945443165,5.083333333333333,249740.0,0,25732383.833333332,49103.0,0,103.17867428800183,4.6364621871974405,112.51251198468162,4.723064433101866,0,9.973013615184739,12.428175655669136,17.063260827977764
2024-10-01,2024,4,25570,18780,40850,29910,14201.744951114779,268518.038904842,138.482725066836,4.8492,267750.0,0,25789869.25,53754.0,0,102.82513725723796,4.6330298489781105,111.93678785843755,4.717934317843686,0,9.840547752762253,12.497808988309995,17.06549230805018
2025-01-01,2025,1,29220,21960,32560,23690,14325.996626122378,270867.314731054,139.69431636131426,4.595833333333333,299210.0,0,25847354.666666668,45413.0,0,103.0108223954898,4.634834054510852,112.32149451328091,4.721365246040839,0,9.996977895623466,12.608900946983834,17.067718819704154
2025-04-01,2025,2,31770,23400,37000,27900,14425.606527523709,272750.678745255,140.66562310123797,4.3500000000000005,191210.0,0,25904840.083333332,50705.0,0,101.89850347692311,4.623977253927736,111.28306924274061,4.71207712849598,0,10.060491301345794,12.161127579487005,17.069940385015034
2025-07-01,2025,3,31420,23270,30880,23170,14429.199396333346,272818.61054449,140.70065754702466,4.1000000000000005,259730.0,0,25962325.5,49260.0,0,101.38525041476993,4.618927621156421,111.39147404302906,4.713050789941541,0,10.054920256296338,12.467397908884436,17.07215702591137
