"date","coef","beta","lo90","lo68","hi68","hi90"
"1999-04-01","margin",0.181485507386382,-0.125176031679315,0.0492955532707535,0.314271616585246,0.358673875927597
"1999-07-01","margin",0.178371957757039,-0.093735697122826,0.0373298304825434,0.328621601390406,0.381773366842477
"1999-10-01","margin",0.268883471556966,-0.017570330078883,0.0934047459035907,0.438042178334896,0.509243250401912
"2000-01-01","margin",0.204511205918845,-0.0714030072797187,0.0546083414219515,0.333508552840445,0.378949609321778
"2000-04-01","margin",0.234265017873606,0.0320446603654747,0.134754821255462,0.333646955662079,0.37075562353239
"2000-07-01","margin",0.23408527504639,0.0422595750007344,0.112494217865491,0.335446162520084,0.376405010960534
"2000-10-01","margin",0.292872694772837,-0.138938439309874,0.169883007867667,0.450273301249996,0.526000598505009
"2001-01-01","margin",0.229492523644733,-0.0620718810144148,0.106879086969239,0.350511477067176,0.38535300854812
"2001-04-01","margin",0.240482275928045,0.0496927268293443,0.157229077356546,0.329521146898237,0.362746381507882
"2001-07-01","margin",0.237768248381773,0.0115775161194097,0.155775174523754,0.330737467516836,0.362925771728578
"2001-10-01","margin",0.198185070891795,-0.325934113758073,-0.130235419935935,0.414148983694757,0.501128098770772
"2002-01-01","margin",0.234697509037927,0.0195491350256022,0.148882043034024,0.322150941644184,0.363644044131858
"2002-04-01","margin",0.25479920535906,0.0650247539991639,0.174081275850282,0.338104277814831,0.400913881499376
"2002-07-01","margin",0.248360470885094,0.0584503472829594,0.151784197943723,0.342055551394094,0.3971673363413
"2002-10-01","margin",0.248392214040884,-0.110622533890166,0.0482344323066354,0.407544833386349,0.490336521445422
"2003-01-01","margin",0.252394793063661,0.0262030546910296,0.149201521931235,0.359656019950263,0.422650551889956
"2003-04-01","margin",0.275840733439314,0.0280415719534649,0.180522030203079,0.357396611107209,0.434342471153224
"2003-07-01","margin",0.286952405435564,0.107462471773872,0.205729388439747,0.346829488543848,0.43650472020455
"2003-10-01","margin",0.222277253033743,-0.125689037687654,0.0107733931963445,0.389062786611383,0.486258758045235
"2004-01-01","margin",0.315195360574798,-0.0365996627955742,0.195795066247333,0.370879404657057,0.687176551037811
"2004-04-01","margin",0.363156793567489,0.0295905634948459,0.195925805779002,0.435809118310313,1.03969126229498
"2004-07-01","margin",0.307082440298738,0.026729019934064,0.131029076037591,0.359571185182326,0.787604177549588
"2004-10-01","margin",0.384174281921282,0.0262188967731037,0.0638127592931106,0.388873676432923,2.04842053265286
"2005-01-01","margin",0.460000203559832,-0.0535782844197666,0.177677938345978,0.469454787753105,2.05601428338155
"2005-04-01","margin",0.511250253692026,-0.0466515196257038,0.174325184538964,0.558110445353203,2.38542001135191
"2005-07-01","margin",0.531336947297696,-0.0554776283765674,0.0719888361712127,0.636809556807189,2.65288829600898
"2005-10-01","margin",0.528024655391239,-0.0267193887534988,0.0589983017449586,1.01346662106915,2.47989896731162
"2006-01-01","margin",0.610232435803773,-0.0407695543255725,0.114748606516386,1.37802015892283,2.65288829600898
"2006-04-01","margin",0.816051007631183,-0.0429630922531625,0.0600797932389137,1.9933928978468,2.6756950783478
"2006-07-01","margin",0.7343848131157,-0.0617102090905152,0.029502180818101,1.9663839022366,2.69439828168698
"2006-10-01","margin",0.766205819008758,-0.0617102090905152,0.0509331696750232,2.01108718755197,2.65871277361321
"2007-01-01","margin",0.827429203690637,-0.0553750869782865,0.0910724665431758,2.04756719720491,2.69439828168698
"2007-04-01","margin",1.01028232163425,-0.0676122057140378,0.108348489458501,2.15854702560834,2.69386025708164
"2007-07-01","margin",0.950719099821099,-0.0694900302700899,0.0813815637927989,2.30267238389858,2.69416769971326
"2007-10-01","margin",0.923910828477563,-0.0631733774667306,0.117734497383281,2.10442030656627,2.64916902029885
"2008-01-01","margin",1.02951540993296,-0.11322044565554,0.0599736265965136,2.32287130030712,2.69424456037117
"2008-04-01","margin",1.02721326069623,-0.249508005695137,0.105596102131002,2.19330111702718,2.68224566504322
"2008-07-01","margin",0.923771939860313,-0.813961655488449,-0.292686922708998,2.20526712174482,2.64371541485668
"2008-10-01","margin",0.760528270920511,-0.786607279074006,-0.428118554704265,1.96700463408196,2.3934299205682
"2009-01-01","margin",0.898824584291251,-0.874044270210632,-0.304013315602099,1.89764933718217,2.20629778153835
"2009-04-01","margin",0.941253611666469,-0.741926486737194,-0.0391040293982868,1.70735998310134,2.22873379393123
"2009-07-01","margin",0.898158865203877,-0.748173701258869,0.175687616124438,1.57447321446247,1.8663603969988
"2009-10-01","margin",0.763361880231039,-0.620927776496319,0.037766550135176,1.53542629640628,1.87775078282372
"2010-01-01","margin",0.932268003915214,-0.768037778676398,0.267588105448104,1.69234890021431,2.01047077012438
"2010-04-01","margin",0.86061107375364,-0.79269980049363,0.0557918244893891,1.62424548834725,1.92061821147745
"2010-07-01","margin",0.908928437783323,-0.789143902531533,0.142096794608286,1.58608814619516,1.93496119707423
"2010-10-01","margin",0.880157543556588,-0.45572805980153,0.328441805317712,1.58206051971227,1.92067332121449
"2011-01-01","margin",0.935953094285534,-0.570916037938912,0.133143824585555,1.58444598803376,1.9149462884707
"2011-04-01","margin",0.835071813819359,-0.628870348352763,0.152101007786288,1.52180144641492,1.91687666313386
"2011-07-01","margin",0.852926939916213,-0.443914425180918,0.192117860498299,1.52488378116878,1.9201534974508
"2011-10-01","margin",0.871693977423495,-0.403991397393292,0.312922244732157,1.62724499829806,1.91953909101637
"2012-01-01","margin",0.881031278651894,-0.5517192782244,0.269858042308815,1.52860579173492,1.92080191060092
"2012-04-01","margin",0.904952568900483,-0.399534367509976,0.304162635317309,1.52222297107694,1.91851508029233
"2012-07-01","margin",0.880141396119985,-0.397751555556649,0.248761856574721,1.48272093492366,1.91810547600271
"2012-10-01","margin",0.848801149036036,-0.349402329685455,0.134147539297329,1.46159622141695,1.86800304397646
"2013-01-01","margin",0.939557816638613,-0.39507733762666,0.360312678957794,1.523276782732,1.91408216335229
"2013-04-01","margin",0.772031174611776,-0.284844743587008,0.133327501187194,1.44046082311614,1.75715916416681
"2013-07-01","margin",0.829504920379002,-0.351455098119043,0.143024180833753,1.41527004182693,1.92542058189541
"2013-10-01","margin",0.848484726565379,-0.0753919406955595,0.305263921346059,1.38372422771601,1.92368594399556
"2014-01-01","margin",0.989506342808229,-0.0268209701044408,0.35197780703287,1.71212634041,2.10429320857591
"2014-04-01","margin",0.90237144779349,0.0385148289839087,0.264413549063801,1.56318417307031,1.99719474620218
"2014-07-01","margin",0.976389513488318,0.199935841374826,0.372164557553035,1.58076236244739,2.01808823769539
"2014-10-01","margin",0.923741159655491,0.0397089416418122,0.357142327769527,1.51333907845326,1.98811573246515
"2015-01-01","margin",0.99476514790476,-0.0434358441514321,0.303591039575928,1.82979636406764,2.13254032327107
"2015-04-01","margin",1.00411927968021,0.169778564257374,0.382090037648699,1.66853805907774,2.08576003273201
"2015-07-01","margin",0.989143439521402,0.170445754834071,0.393055244323617,1.58646841670405,2.08513077916773
